"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96061","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","12600","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 7:05:16 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96059","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","12600","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 6:51:40 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96058","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","10692","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 6:48:58 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96049","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","9200","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 6:32:51 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96032","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","3884","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 6:28:38 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the TabletInputService service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95988","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","1008","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 6:27:40 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the TabletInputService service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95984","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","1008","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 6:27:40 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from disabled to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95866","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","13048","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","9/22/2022 9:44:16 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Windows Update service was changed from auto start to disabled.","7040","0","16384","4","0","0","-9187343239835811840","95829","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","11248","nw48306.nwmissouri.edu","S-1-5-21-2139973840-800022822-604069369-189058","9/22/2022 9:27:26 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95827","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","2820","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 9:15:13 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95826","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","2820","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 9:12:40 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95817","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","8584","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 7:07:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95816","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","17812","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 7:05:14 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95814","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","18344","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 6:21:57 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95813","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","12296","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 6:19:44 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95803","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","14804","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 5:52:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95802","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","16584","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 5:47:54 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95798","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","19256","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 4:47:54 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95797","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","19256","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 4:45:44 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95792","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","2796","nw48306.nwmissouri.edu","S-1-5-18","9/22/2022 4:21:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95751","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","7480","nw48306.nwmissouri.edu","S-1-5-18","9/21/2022 6:27:03 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95726","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","12632","nw48306.nwmissouri.edu","S-1-5-18","9/21/2022 1:42:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95725","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","17720","nw48306.nwmissouri.edu","S-1-5-18","9/21/2022 1:39:49 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","95707","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","4700","nw48306.nwmissouri.edu","S-1-5-18","9/21/2022 8:42:05 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","95706","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","836","18768","nw48306.nwmissouri.edu","S-1-5-18","9/21/2022 8:39:49 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
